Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
-	gi|586728224|gb|EWS71961.1|	dynein heavy chain 1, axonemal protein	Tetrahymena thermophila SB210	-
TRINITY_DN71410_c2_g1_i1	gi|471235956|ref|XP_004039834.1|	protein kinase domain protein	Ichthyophthirius multifiliis	1.19946e-36
-	gi|340508934|gb|EGR34530.1|	protein kinase domain protein	Ichthyophthirius multifiliis	-
TRINITY_DN71434_c0_g1_i1	gi|954197314|gb|KRX10000.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	3.12154e-14
TRINITY_DN71488_c1_g1_i1	gi|118346467|ref|XP_976956.1|	poly(ADP-ribose) glycohydrolase	Tetrahymena thermophila SB210	7.27337e-15
-	gi|89288479|gb|EAR86467.1|	poly(ADP-ribose) glycohydrolase	Tetrahymena thermophila SB210	-
TRINITY_DN71459_c0_g1_i1	gi|118398731|ref|XP_001031693.1|	inhibitor of apoptosis-promoting Bax1 protein	Tetrahymena thermophila SB210	7.04187e-16
-	gi|89286025|gb|EAR84030.1|	inhibitor of apoptosis-promoting Bax1 protein	Tetrahymena thermophila SB210	-
TRINITY_DN71435_c0_g1_i1	gi|118353993|ref|XP_001010261.1|	autophagocytosis associated protein Atg0, amine-terminal domain protein	Tetrahymena thermophila SB210	2.66147e-09
-	gi|89292028|gb|EAR90016.1|	autophagocytosis associated protein Atg0, amine-terminal domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN71435_c0_g2_i1	gi|118353993|ref|XP_001010261.1|	autophagocytosis associated protein Atg0, amine-terminal domain protein	Tetrahymena thermophila SB210	2.19621e-16
-	gi|89292028|gb|EAR90016.1|	autophagocytosis associated protein Atg0, amine-terminal domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN71431_c0_g1_i1	gi|954190720|gb|KRX03497.1|	Mitochondrial carrier domain	Pseudocohnilembus persalinus	1.17538e-26
-	gi|124396487|emb|CAK61997.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN67102_c1_g1_i1	gi|471236719|ref|XP_004040172.1|	protein kinase domain protein	Ichthyophthirius multifiliis	1.26596e-23
-	gi|340509318|gb|EGR34868.1|	protein kinase domain protein	Ichthyophthirius multifiliis	-
TRINITY_DN67156_c0_g1_i1	gi|118349924|ref|XP_001008243.1|	chitin synthase	Tetrahymena thermophila SB210	1.5214e-13
-	gi|89290010|gb|EAR87998.1|	chitin synthase	Tetrahymena thermophila SB210	-
-	gi|124418346|emb|CAK83327.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN67154_c0_g1_i1	gi|146182570|ref|XP_001024839.2|	carbon-nitrogen family hydrolase	Tetrahymena thermophila SB210	1.30596e-65
-	gi|146143773|gb|EAS04594.2|	carbon-nitrogen family hydrolase	Tetrahymena thermophila SB210	-
TRINITY_DN67154_c1_g1_i1	gi|146182570|ref|XP_001024839.2|	carbon-nitrogen family hydrolase	Tetrahymena thermophila SB210	1.03621e-18
-	gi|146143773|gb|EAS04594.2|	carbon-nitrogen family hydrolase	Tetrahymena thermophila SB210	-
TRINITY_DN67154_c1_g2_i1	gi|146182570|ref|XP_001024839.2|	carbon-nitrogen family hydrolase	Tetrahymena thermophila SB210	3.13513e-19
-	gi|146143773|gb|EAS04594.2|	carbon-nitrogen family hydrolase	Tetrahymena thermophila SB210	-
TRINITY_DN67113_c2_g1_i1	gi|829163794|ref|XP_001013788.3|	WD40 domain protein	Tetrahymena thermophila SB210	4.07816e-18
-	gi|586740289|gb|EAR93543.3|	WD40 domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN67134_c1_g1_i1	gi|954188568|gb|KRX01384.1|	Armadillo-type fold	Pseudocohnilembus persalinus	2.04063e-18
-	gi|124397850|emb|CAK63352.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124409933|emb|CAK75183.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124391641|emb|CAK57178.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|678290281|emb|CEE10699.1|	ATP synthase alpha/beta chain, C terminal domain protein	Escherichia coli	-
TRINITY_DN18305_c0_g1_i1	gi|118386394|ref|XP_001026316.1|	UbiE/COQ5 methyltransferase	Tetrahymena thermophila SB210	2.04326e-14
-	gi|89308083|gb|EAS06071.1|	UbiE/COQ5 methyltransferase	Tetrahymena thermophila SB210	-
TRINITY_DN18386_c0_g1_i1	gi|954191648|gb|KRX04411.1|	P-loop containing nucleoside triphosphate hydrolase	Pseudocohnilembus persalinus	1.02588e-54
-	gi|124413131|emb|CAK78279.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82549_c0_g1_i1	gi|146166126|ref|XP_001015938.2|	polyprenyl synthetase protein	Tetrahymena thermophila SB210	6.07297e-121
-	gi|146145326|gb|EAR95693.2|	polyprenyl synthetase protein	Tetrahymena thermophila SB210	-
TRINITY_DN82579_c0_g1_i1	gi|118373875|ref|XP_001020130.1|	glutathione S-transferase, amine-terminal domain protein	Tetrahymena thermophila SB210	1.18007e-28
-	gi|89301897|gb|EAR99885.1|	glutathione S-transferase, amine-terminal domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN82579_c0_g2_i1	gi|403375911|gb|EJY87931.1|	Glutathione s-transferase	Oxytricha trifallax	1.38157e-10
-	gi|124420094|emb|CAK85009.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124390852|emb|CAK56393.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82578_c1_g1_i1	gi|829181928|ref|XP_001020396.3|	oxalate/formate antiporter family transporter	Tetrahymena thermophila SB210	5.44816e-23
-	gi|586734113|gb|EAS00151.3|	oxalate/formate antiporter family transporter	Tetrahymena thermophila SB210	-
-	gi|124422812|emb|CAK87627.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82594_c1_g1_i1	gi|829101001|ref|XP_001007511.2|	Arp2/3 complex 34 kDa subunit	Tetrahymena thermophila SB210	2.89586e-21
-	gi|586745677|gb|EAR87266.2|	Arp2/3 complex 34 kDa subunit	Tetrahymena thermophila SB210	-
-	gi|31873202|emb|CAD97573.1|	proteolipid c subunit	Paramecium tetraurelia	-
-	gi|124412061|emb|CAK77242.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124395124|emb|CAK60643.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN59976_c0_g1_i1	gi|829192580|ref|XP_012655487.1|	family 31 glycoside hydrolase	Tetrahymena thermophila SB210	1.68526e-16
-	gi|586728351|gb|EWS71987.1|	family 31 glycoside hydrolase	Tetrahymena thermophila SB210	-
TRINITY_DN59976_c0_g2_i1	gi|829192580|ref|XP_012655487.1|	family 31 glycoside hydrolase	Tetrahymena thermophila SB210	1.68526e-16
-	gi|586728351|gb|EWS71987.1|	family 31 glycoside hydrolase	Tetrahymena thermophila SB210	-
-	gi|74830087|emb|CAI39000.1|	cAMP-dependent protein kinase, catalytic subunit 3-2	Paramecium tetraurelia	-
-	gi|124411038|emb|CAK76252.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN59923_c0_g1_i1	gi|118366999|ref|XP_001016715.1|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	6.16395e-39
-	gi|89298482|gb|EAR96470.1|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	-
-	gi|164519787|gb|ABY59951.1|	cytochrome P450 monooxygenase CYP5004A1	Tetrahymena thermophila	-
TRINITY_DN59923_c0_g2_i1	gi|118366999|ref|XP_001016715.1|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	4.93775e-38
-	gi|89298482|gb|EAR96470.1|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	-
-	gi|164519787|gb|ABY59951.1|	cytochrome P450 monooxygenase CYP5004A1	Tetrahymena thermophila	-
-	gi|124429072|emb|CAK93866.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN59941_c1_g1_i1	gi|146183614|ref|XP_001026590.2|	catalase heme-binding enzyme	Tetrahymena thermophila SB210	6.24127e-83
-	gi|146143529|gb|EAS06345.2|	catalase heme-binding enzyme	Tetrahymena thermophila SB210	-
TRINITY_DN65471_c1_g1_i1	gi|477277029|gb|ENF49054.1|	elongation factor G, domain IV family protein	Escherichia coli P0304816.6	5.26058e-120
TRINITY_DN65455_c0_g1_i1	gi|954190479|gb|KRX03265.1|	Protein kinase-like domain	Pseudocohnilembus persalinus	2.2801e-10
TRINITY_DN58307_c0_g1_i1	gi|42906|emb|CAA23646.1|	unnamed protein product	Escherichia coli	1.20067e-89
-	gi|124404803|emb|CAK70254.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN35924_c0_g1_i1	gi|118388482|ref|XP_001027338.1|	papain family cysteine protease	Tetrahymena thermophila SB210	2.0804e-09
-	gi|89309108|gb|EAS07096.1|	papain family cysteine protease	Tetrahymena thermophila SB210	-
-	gi|124414410|emb|CAK79524.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN60484_c0_g1_i1	gi|678330000|emb|CDW79367.1|	dna-directed rna polymerases and iii kda polypeptide	Stylonychia lemnae	4.36116e-06
-	gi|124421888|emb|CAK86747.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124408475|emb|CAK73839.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124410351|emb|CAK75593.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124413104|emb|CAK78252.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124426694|emb|CAK91475.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN94289_c0_g1_i1	gi|954185704|gb|KRW98587.1|	P-loop containing nucleoside triphosphate hydrolase	Pseudocohnilembus persalinus	1.67298e-27
-	gi|124402516|emb|CAK67987.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124404262|emb|CAK69717.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN73217_c0_g1_i1	gi|678341053|emb|CDW73635.1|	mcm2 3 5 family protein	Stylonychia lemnae	4.21413e-11
TRINITY_DN73217_c0_g2_i1	gi|678341053|emb|CDW73635.1|	mcm2 3 5 family protein	Stylonychia lemnae	1.03972e-10
TRINITY_DN73212_c0_g1_i1	gi|954188895|gb|KRX01707.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	4.27193e-43
TRINITY_DN73212_c0_g2_i1	gi|471231171|ref|XP_004036779.1|	WD40 repeat protein	Ichthyophthirius multifiliis	1.65578e-35
-	gi|340506710|gb|EGR32793.1|	WD40 repeat protein	Ichthyophthirius multifiliis	-
TRINITY_DN73212_c0_g3_i1	gi|954188895|gb|KRX01707.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	1.53623e-42
-	gi|124399963|emb|CAK65451.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124399963|emb|CAK65451.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN83035_c0_g1_i1	gi|146162132|ref|XP_001008794.2|	triosephosphate isomerase	Tetrahymena thermophila SB210	5.56131e-89
-	gi|146146531|gb|EAR88549.2|	triosephosphate isomerase	Tetrahymena thermophila SB210	-
-	gi|124393109|emb|CAK58639.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN83066_c1_g1_i1	gi|954186381|gb|KRW99243.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	9.03793e-18
TRINITY_DN83082_c0_g1_i1	gi|118384510|ref|XP_001025403.1|	Ran GTPase-activating protein	Tetrahymena thermophila SB210	7.29718e-60
-	gi|89307170|gb|EAS05158.1|	Ran GTPase-activating protein	Tetrahymena thermophila SB210	-
-	gi|124415582|emb|CAK80652.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN83063_c0_g2_i1	gi|146164733|ref|XP_001013946.2|	JAB1/Mov34/MPN/PAD-1 ubiquitin protease	Tetrahymena thermophila SB210	1.86288e-08
-	gi|146145680|gb|EAR93701.2|	JAB1/Mov34/MPN/PAD-1 ubiquitin protease	Tetrahymena thermophila SB210	-
-	gi|124397177|emb|CAK62684.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124429824|emb|CAK94614.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN83093_c2_g1_i1	gi|954187627|gb|KRX00462.1|	Phosphofructokinase domain	Pseudocohnilembus persalinus	1.97717e-27
-	gi|74834498|emb|CAI44563.1|	rab_A40	Paramecium tetraurelia	-
-	gi|124428076|emb|CAK92850.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN96016_c0_g1_i1	gi|829189906|ref|XP_012655133.1|	RCC1-like domain protein 3, HECT domain protein	Tetrahymena thermophila SB210	1.52927e-13
-	gi|586729731|gb|EWS72325.1|	RCC1-like domain protein 3, HECT domain protein	Tetrahymena thermophila SB210	-
-	gi|124425135|emb|CAK89922.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN63243_c0_g1_i1	gi|954193697|gb|KRX06439.1|	Ubiquitin-conjugating enzyme/RWD-like protein	Pseudocohnilembus persalinus	1.19493e-35
-	gi|124417749|emb|CAK82752.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN13765_c1_g1_i1	gi|829190907|ref|XP_001032077.2|	ADP-ribosylation factor(Arf)/Arf-like (Arl) small GTPase family protein	Tetrahymena thermophila SB210	2.16856e-29
-	gi|586729149|gb|EAR84414.2|	ADP-ribosylation factor(Arf)/Arf-like (Arl) small GTPase family protein	Tetrahymena thermophila SB210	-
-	gi|124406059|emb|CAK71489.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN98383_c0_g1_i1	gi|124088901|ref|XP_001347281.1|	Centrin	Paramecium tetraurelia strain d4-2	2.23932e-50
-	gi|124390034|emb|CAK55576.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN98310_c0_g1_i1	gi|954198152|gb|KRX10817.1|	Mitochondrial carrier domain	Pseudocohnilembus persalinus	1.88191e-08
TRINITY_DN98359_c0_g1_i1	gi|954188803|gb|KRX01618.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	2.05999e-11
-	gi|124419065|emb|CAK84017.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124401231|emb|CAK66711.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN66947_c2_g1_i1	gi|829197827|ref|XP_001026871.2|	calmodulin-domain kinase	Tetrahymena thermophila SB210	1.91989e-17
-	gi|586724900|gb|EAS06626.2|	calmodulin-domain kinase	Tetrahymena thermophila SB210	-
TRINITY_DN66996_c0_g1_i1	gi|954187915|gb|KRX00743.1|	Protein kinase-like domain	Pseudocohnilembus persalinus	3.62202e-14
-	gi|124404321|emb|CAK69776.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124427088|emb|CAK91867.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN91333_c0_g1_i1	gi|118398425|ref|XP_001031541.1|	delta-1-pyrroline-5-carboxylate dehydrogenase	Tetrahymena thermophila SB210	0.0
-	gi|89285871|gb|EAR83878.1|	delta-1-pyrroline-5-carboxylate dehydrogenase	Tetrahymena thermophila SB210	-
TRINITY_DN91333_c0_g1_i2	gi|118398425|ref|XP_001031541.1|	delta-1-pyrroline-5-carboxylate dehydrogenase	Tetrahymena thermophila SB210	0.0
-	gi|89285871|gb|EAR83878.1|	delta-1-pyrroline-5-carboxylate dehydrogenase	Tetrahymena thermophila SB210	-
TRINITY_DN91333_c0_g1_i3	gi|118398425|ref|XP_001031541.1|	delta-1-pyrroline-5-carboxylate dehydrogenase	Tetrahymena thermophila SB210	0.0
-	gi|89285871|gb|EAR83878.1|	delta-1-pyrroline-5-carboxylate dehydrogenase	Tetrahymena thermophila SB210	-
-	gi|124428973|emb|CAK93767.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN90519_c3_g2_i1	gi|471226353|ref|XP_004032218.1|	tetratricopeptide repeat protein	Ichthyophthirius multifiliis	5.13439e-167
-	gi|340504156|gb|EGR30631.1|	tetratricopeptide repeat protein	Ichthyophthirius multifiliis	-
-	gi|124428973|emb|CAK93767.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|315570309|tpg|DAA33973.1|	TPA_exp: 40S ribosomal protein rpS9e	Tetrahymena thermophila	-
-	gi|124408710|emb|CAK74063.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124408710|emb|CAK74063.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124403479|emb|CAK68943.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN90596_c1_g2_i1	gi|829175962|ref|XP_001018174.2|	histone H2B.1	Tetrahymena thermophila SB210	1.7074e-43
-	gi|578564|emb|CAA29060.1|	Histone H2B-2	Tetrahymena thermophila	-
-	gi|586736105|gb|EAR97929.2|	histone H2B.1	Tetrahymena thermophila SB210	-
TRINITY_DN90596_c1_g2_i2	gi|829175962|ref|XP_001018174.2|	histone H2B.1	Tetrahymena thermophila SB210	4.3144e-27
-	gi|578564|emb|CAA29060.1|	Histone H2B-2	Tetrahymena thermophila	-
-	gi|586736105|gb|EAR97929.2|	histone H2B.1	Tetrahymena thermophila SB210	-
TRINITY_DN90596_c1_g3_i1	gi|829175962|ref|XP_001018174.2|	histone H2B.1	Tetrahymena thermophila SB210	2.09567e-39
-	gi|578564|emb|CAA29060.1|	Histone H2B-2	Tetrahymena thermophila	-
-	gi|586736105|gb|EAR97929.2|	histone H2B.1	Tetrahymena thermophila SB210	-
TRINITY_DN90596_c1_g2_i3	gi|829175962|ref|XP_001018174.2|	histone H2B.1	Tetrahymena thermophila SB210	1.21246e-25
-	gi|578564|emb|CAA29060.1|	Histone H2B-2	Tetrahymena thermophila	-
-	gi|586736105|gb|EAR97929.2|	histone H2B.1	Tetrahymena thermophila SB210	-
TRINITY_DN12240_c0_g1_i1	gi|118374967|ref|XP_001020671.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	7.11442e-10
-	gi|89302438|gb|EAS00426.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN66572_c0_g1_i1	gi|954194033|gb|KRX06771.1|	HSP20-like chaperone	Pseudocohnilembus persalinus	3.6004e-19
-	gi|124425599|emb|CAK90384.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN66577_c0_g1_i1	gi|954193843|gb|KRX06583.1|	WD40-repeat-containing domain	Pseudocohnilembus persalinus	2.75826e-18
TRINITY_DN66594_c0_g1_i1	gi|118350827|ref|XP_001008692.1|	6-phosphofructokinase	Tetrahymena thermophila SB210	5.47974e-36
-	gi|89290459|gb|EAR88447.1|	6-phosphofructokinase	Tetrahymena thermophila SB210	-
-	gi|124412774|emb|CAK77933.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN75626_c1_g1_i1	gi|954191390|gb|KRX04156.1|	P-loop containing nucleoside triphosphate hydrolase	Pseudocohnilembus persalinus	7.30274e-45
TRINITY_DN75606_c0_g1_i1	gi|146185707|ref|XP_001032358.2|	60S acidic ribosomal protein P0	Tetrahymena thermophila SB210	2.6208e-22
-	gi|62902647|gb|AAY19283.1|	acidic ribosomal P0 protein	Tetrahymena thermophila	-
-	gi|146143094|gb|EAR84695.2|	60S acidic ribosomal protein P0	Tetrahymena thermophila SB210	-
TRINITY_DN29187_c0_g1_i1	gi|118388739|ref|XP_001027465.1|	eukaryotic-type carbonate dehydratase	Tetrahymena thermophila SB210	1.43501e-08
-	gi|89309235|gb|EAS07223.1|	eukaryotic-type carbonate dehydratase	Tetrahymena thermophila SB210	-
-	gi|124409888|emb|CAK75138.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN97412_c0_g1_i1	gi|118363068|ref|XP_001014943.1|	AMP-dependent synthetase/ligase	Tetrahymena thermophila SB210	7.90868e-35
-	gi|89296526|gb|EAR94514.1|	AMP-dependent synthetase/ligase	Tetrahymena thermophila SB210	-
-	gi|124416259|emb|CAK81307.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124416259|emb|CAK81307.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124429024|emb|CAK93818.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN95393_c0_g1_i1	gi|118361217|ref|XP_001013839.1|	integral membrane protein DUF6 containing protein	Tetrahymena thermophila SB210	2.17866e-07
-	gi|89295606|gb|EAR93594.1|	integral membrane protein DUF6 containing protein	Tetrahymena thermophila SB210	-
-	gi|124427404|emb|CAK92182.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124427404|emb|CAK92182.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN91532_c0_g1_i1	gi|148663847|gb|ABR01243.1|	dynein heavy chain 5	Tetrahymena thermophila	3.45862e-25
-	gi|124410817|emb|CAK76042.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124410818|emb|CAK76043.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124404874|emb|CAK70323.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124421628|emb|CAK86498.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN91569_c2_g1_i1	gi|829099352|ref|XP_976676.2|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	6.54199e-09
-	gi|586746370|gb|EAR86081.2|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN91502_c2_g1_i1	gi|829175136|ref|XP_001470844.2|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	5.18379e-09
-	gi|164519861|gb|ABY59988.1|	cytochrome P450 monooxygenase CYP5013C1	Tetrahymena thermophila	-
-	gi|586736507|gb|EDK31642.2|	cytochrome P450 family monooxygenase	Tetrahymena thermophila SB210	-
TRINITY_DN39805_c0_g1_i1	gi|118369809|ref|XP_001018107.1|	copine protein	Tetrahymena thermophila SB210	4.9416e-07
-	gi|89299874|gb|EAR97862.1|	copine protein	Tetrahymena thermophila SB210	-
TRINITY_DN39805_c1_g1_i1	gi|118388540|ref|XP_001027367.1|	copine protein	Tetrahymena thermophila SB210	5.9913e-15
-	gi|89309137|gb|EAS07125.1|	copine protein	Tetrahymena thermophila SB210	-
TRINITY_DN43455_c0_g1_i1	gi|829194200|ref|XP_001025065.2|	jumonji domain protein	Tetrahymena thermophila SB210	6.89728e-33
-	gi|586727362|gb|EAS04820.2|	jumonji domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN43455_c0_g2_i1	gi|829194200|ref|XP_001025065.2|	jumonji domain protein	Tetrahymena thermophila SB210	5.1344e-33
-	gi|586727362|gb|EAS04820.2|	jumonji domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN568_c0_g1_i1	gi|118365220|ref|XP_001015831.1|	elongation factor G domain protein	Tetrahymena thermophila SB210	4.26165e-15
-	gi|89297598|gb|EAR95586.1|	elongation factor G domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN534_c0_g1_i1	gi|954186078|gb|KRW98947.1|	Tubulin/FtsZ, GTPase domain	Pseudocohnilembus persalinus	7.49711e-09
TRINITY_DN99703_c0_g1_i1	gi|954193718|gb|KRX06460.1|	GroEL-like apical domain	Pseudocohnilembus persalinus	8.24947e-21
TRINITY_DN99743_c0_g1_i1	gi|74831330|emb|CAI39284.1|	drg_B81	Paramecium tetraurelia	4.57484e-170
-	gi|124417764|emb|CAK82767.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124417764|emb|CAK82767.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124423689|emb|CAK88483.1|	unnamed protein product	Paramecium tetraurelia	-
