Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
TRINITY_DN83669_c0_g1_i1	gi|50657025|emb|CAH04630.1|	cathepsin B	Suberites domuncula	7.09232e-115
-	gi|124402403|emb|CAK67875.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN83670_c0_g1_i1	gi|576702991|gb|AHH32888.1|	integrin alpha 5	Fenneropenaeus chinensis	2.07415e-19
TRINITY_DN83652_c0_g2_i1	gi|146163211|ref|XP_001011031.2|	class I/II aminotransferase	Tetrahymena thermophila SB210	8.57925e-69
-	gi|146146076|gb|EAR90786.2|	class I/II aminotransferase	Tetrahymena thermophila SB210	-
TRINITY_DN83637_c0_g1_i1	gi|146163103|ref|XP_001010758.2|	eukaryotic porin protein	Tetrahymena thermophila SB210	9.12444e-19
-	gi|146146185|gb|EAR90513.2|	eukaryotic porin protein	Tetrahymena thermophila SB210	-
TRINITY_DN83649_c0_g2_i1	gi|118380731|ref|XP_001023529.1|	LAG1 longevity assurance protein	Tetrahymena thermophila SB210	2.76886e-31
-	gi|89305296|gb|EAS03284.1|	LAG1 longevity assurance protein	Tetrahymena thermophila SB210	-
TRINITY_DN83609_c0_g1_i1	gi|157116410|ref|XP_001658463.1|	AAEL007576-PA	Aedes aegypti	4.40271e-25
-	gi|108876487|gb|EAT40712.1|	AAEL007576-PA	Aedes aegypti	-
TRINITY_DN83609_c0_g2_i1	gi|195132480|ref|XP_002010671.1|	GI21670	Drosophila mojavensis	1.85419e-08
-	gi|193907459|gb|EDW06326.1|	uncharacterized protein Dmoj_GI21670, isoform A	Drosophila mojavensis	-
-	gi|946597193|gb|KRG06872.1|	uncharacterized protein Dmoj_GI21670, isoform B	Drosophila mojavensis	-
TRINITY_DN83654_c0_g1_i1	gi|954197789|gb|KRX10462.1|	PUA-like domain	Pseudocohnilembus persalinus	2.81185e-34
TRINITY_DN83654_c1_g1_i1	gi|954197789|gb|KRX10462.1|	PUA-like domain	Pseudocohnilembus persalinus	2.18049e-85
TRINITY_DN83654_c2_g1_i1	gi|954197789|gb|KRX10462.1|	PUA-like domain	Pseudocohnilembus persalinus	4.82362e-107
TRINITY_DN83654_c2_g2_i1	gi|954197789|gb|KRX10462.1|	PUA-like domain	Pseudocohnilembus persalinus	3.21613e-92
TRINITY_DN83678_c0_g1_i1	gi|646722755|gb|KDR23647.1|	Protein phosphatase inhibitor 2	Zootermopsis nevadensis	1.65554e-39
TRINITY_DN83689_c0_g1_i1	gi|540849865|gb|AGV15456.1|	PIWI-2	Portunus trituberculatus	1.03814e-115
TRINITY_DN83689_c1_g1_i1	gi|540849865|gb|AGV15456.1|	PIWI-2	Portunus trituberculatus	0.0
TRINITY_DN83671_c1_g1_i1	gi|829189208|ref|XP_001023200.2|	ZZ-type zinc finger protein	Tetrahymena thermophila SB210	4.93963e-18
-	gi|586730098|gb|EAS02955.2|	ZZ-type zinc finger protein	Tetrahymena thermophila SB210	-
TRINITY_DN83671_c1_g1_i2	gi|829189208|ref|XP_001023200.2|	ZZ-type zinc finger protein	Tetrahymena thermophila SB210	2.54975e-20
-	gi|586730098|gb|EAS02955.2|	ZZ-type zinc finger protein	Tetrahymena thermophila SB210	-
TRINITY_DN83671_c1_g1_i3	gi|829189208|ref|XP_001023200.2|	ZZ-type zinc finger protein	Tetrahymena thermophila SB210	5.75597e-18
-	gi|586730098|gb|EAS02955.2|	ZZ-type zinc finger protein	Tetrahymena thermophila SB210	-
TRINITY_DN83671_c1_g1_i4	gi|829189208|ref|XP_001023200.2|	ZZ-type zinc finger protein	Tetrahymena thermophila SB210	2.20283e-20
-	gi|586730098|gb|EAS02955.2|	ZZ-type zinc finger protein	Tetrahymena thermophila SB210	-
TRINITY_DN83656_c2_g1_i1	gi|954326322|gb|KRY05247.1|	Retrovirus-related Pol polyprotein from transposon 17.6, partial	Trichinella patagoniensis	8.33223e-24
-	gi|307187804|gb|EFN72770.1|	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	Camponotus floridanus	-
TRINITY_DN83648_c0_g1_i1	gi|902942568|gb|AKS25866.1|	Fem-1C	Eriocheir sinensis	0.0
TRINITY_DN83648_c0_g1_i2	gi|902942568|gb|AKS25866.1|	Fem-1C	Eriocheir sinensis	0.0
TRINITY_DN83648_c0_g2_i1	gi|902942568|gb|AKS25866.1|	Fem-1C	Eriocheir sinensis	0.0
TRINITY_DN83627_c0_g1_i1	gi|229595401|ref|XP_001033130.3|	glycoside hydrolase family 18 protein	Tetrahymena thermophila SB210	1.44963e-56
-	gi|225566255|gb|EAR85467.3|	glycoside hydrolase family 18 protein	Tetrahymena thermophila SB210	-
TRINITY_DN83627_c0_g2_i1	gi|229595401|ref|XP_001033130.3|	glycoside hydrolase family 18 protein	Tetrahymena thermophila SB210	3.77504e-17
-	gi|225566255|gb|EAR85467.3|	glycoside hydrolase family 18 protein	Tetrahymena thermophila SB210	-
TRINITY_DN83625_c0_g1_i1	gi|282165841|ref|NP_001016351.2|	DNA ligase 3	Xenopus (Silurana) tropicalis	8.49391e-62
-	gi|124421469|emb|CAK86339.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN83685_c0_g1_i2	gi|429171885|gb|EKY13475.1|	oxoglutarate dehydrogenase (succinyl-transferring), E1 component	Capnocytophaga sp. oral taxon 332 str. F0381	1.64358e-14
TRINITY_DN83687_c0_g1_i1	gi|118366017|ref|XP_001016227.1|	Mpv17/PMP22 family protein	Tetrahymena thermophila SB210	1.097e-17
-	gi|89297994|gb|EAR95982.1|	Mpv17/PMP22 family protein	Tetrahymena thermophila SB210	-
TRINITY_DN83687_c0_g2_i1	gi|118366017|ref|XP_001016227.1|	Mpv17/PMP22 family protein	Tetrahymena thermophila SB210	7.91925e-12
-	gi|89297994|gb|EAR95982.1|	Mpv17/PMP22 family protein	Tetrahymena thermophila SB210	-
TRINITY_DN83623_c2_g1_i1	gi|321461627|gb|EFX72657.1|	ABC protein, subfamily ABCC	Daphnia pulex	4.63478e-78
TRINITY_DN83623_c2_g2_i1	gi|646708853|gb|KDR15000.1|	Multidrug resistance-associated protein 5	Zootermopsis nevadensis	1.17931e-42
TRINITY_DN83623_c5_g1_i1	gi|321461627|gb|EFX72657.1|	ABC protein, subfamily ABCC	Daphnia pulex	1.17554e-10
-	gi|124397639|emb|CAK63142.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124397639|emb|CAK63142.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN83612_c1_g1_i1	gi|118365539|ref|XP_001015990.1|	aldo/keto reductase family oxidoreductase	Tetrahymena thermophila SB210	2.02431e-27
-	gi|89297757|gb|EAR95745.1|	aldo/keto reductase family oxidoreductase	Tetrahymena thermophila SB210	-
TRINITY_DN83612_c1_g2_i1	gi|954185770|gb|KRW98647.1|	NADP-dependent oxidoreductase domain	Pseudocohnilembus persalinus	1.3663e-08
TRINITY_DN83628_c0_g2_i1	gi|744641846|gb|AJC98359.1|	AGAP002961	Anopheles coluzzii	2.934e-11
TRINITY_DN83679_c0_g1_i1	gi|66361850|ref|XP_627889.1|	Ub6p like ubiquitin at N-terminus and ubiquitin C terminal hydrolase at the C-terminus	Cryptosporidium parvum Iowa II	7.54521e-23
-	gi|46227659|gb|EAK88594.1|	Ub6p like ubiquitin at N-terminus and ubiquitin C terminal hydrolase at the C-terminus	Cryptosporidium parvum Iowa II	-
TRINITY_DN83679_c0_g1_i2	gi|403369239|gb|EJY84462.1|	Ubiquitin carboxyl-terminal hydrolase	Oxytricha trifallax	1.96695e-29
TRINITY_DN83607_c0_g1_i1	gi|118373266|ref|XP_001019827.1|	pyridoxal-dependent decarboxylase domain protein	Tetrahymena thermophila SB210	2.62302e-118
-	gi|89301594|gb|EAR99582.1|	pyridoxal-dependent decarboxylase domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN83615_c0_g1_i1	gi|118350492|ref|XP_001008527.1|	glycosyl hydrolase family 25 protein	Tetrahymena thermophila SB210	1.21682e-17
-	gi|89290294|gb|EAR88282.1|	glycosyl hydrolase family 25 protein	Tetrahymena thermophila SB210	-
TRINITY_DN57511_c0_g1_i1	gi|307172389|gb|EFN63855.1|	Probable phospholipid-transporting ATPase VA	Camponotus floridanus	4.69411e-15
TRINITY_DN57511_c0_g2_i1	gi|307172389|gb|EFN63855.1|	Probable phospholipid-transporting ATPase VA	Camponotus floridanus	4.69411e-15
-	gi|124421516|emb|CAK86386.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN57579_c0_g1_i1	gi|675373322|gb|KFM66224.1|	Extracellular matrix protein FRAS1, partial	Stegodyphus mimosarum	1.85806e-11
TRINITY_DN57526_c0_g1_i1	gi|491307032|ref|WP_005165027.1|	small GTP-binding protein	Amycolatopsis azurea	1.38312e-13
-	gi|449417985|gb|EMD23603.1|	small GTP-binding protein	Amycolatopsis azurea DSM 43854	-
-	gi|124412388|emb|CAK77558.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82213_c0_g1_i1	gi|167387309|ref|XP_001733409.1|	COP9 signalosome complex subunit	Entamoeba dispar SAW760	5.29392e-06
TRINITY_DN82213_c1_g1_i1	gi|459370006|gb|EMG48219.1|	COP9 signalosome complex subunit 5, partial	Candida maltosa Xu316	1.46895e-46
TRINITY_DN82273_c0_g1_i1	gi|646721421|gb|KDR22769.1|	UDP-glucuronosyltransferase 2C1	Zootermopsis nevadensis	1.02624e-21
-	gi|31873194|emb|CAD97568.1|	proteolipid c subunit	Paramecium tetraurelia	-
-	gi|124410735|emb|CAK75960.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|31873194|emb|CAD97568.1|	proteolipid c subunit	Paramecium tetraurelia	-
-	gi|124410735|emb|CAK75960.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|31873194|emb|CAD97568.1|	proteolipid c subunit	Paramecium tetraurelia	-
-	gi|124410735|emb|CAK75960.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82267_c0_g1_i1	gi|675371336|gb|KFM64238.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	7.61573e-21
TRINITY_DN82245_c0_g1_i1	gi|829100703|ref|XP_001007778.2|	NPL4 family protein	Tetrahymena thermophila SB210	2.98212e-17
-	gi|586745472|gb|EAR87533.2|	NPL4 family protein	Tetrahymena thermophila SB210	-
TRINITY_DN82297_c0_g1_i1	gi|646713063|gb|KDR17564.1|	RNA-binding protein 40	Zootermopsis nevadensis	9.90643e-08
TRINITY_DN82254_c2_g1_i1	gi|925671028|gb|KOX68893.1|	Ubiquitin-conjugating enzyme E2 O	Melipona quadrifasciata	1.79149e-41
TRINITY_DN82287_c0_g1_i1	gi|402536582|gb|AFQ62792.1|	inositol-requiring enzyme-1	Litopenaeus vannamei	6.12951e-44
TRINITY_DN82278_c1_g2_i1	gi|321477783|gb|EFX88741.1|	Neb-camp generating peptide-like protein	Daphnia pulex	4.72948e-10
TRINITY_DN82278_c1_g2_i2	gi|321477783|gb|EFX88741.1|	Neb-camp generating peptide-like protein	Daphnia pulex	1.01951e-10
TRINITY_DN82270_c0_g1_i1	gi|954197871|gb|KRX10542.1|	Protein kinase-like domain	Pseudocohnilembus persalinus	7.91837e-17
-	gi|124395124|emb|CAK60643.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82233_c0_g1_i1	gi|734548045|gb|KHN76280.1|	Crooked neck-like protein 1	Toxocara canis	3.08081e-20
TRINITY_DN82233_c0_g2_i1	gi|734548045|gb|KHN76280.1|	Crooked neck-like protein 1	Toxocara canis	2.17842e-20
-	gi|124413480|emb|CAK78606.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82252_c0_g1_i1	gi|146432695|gb|ABQ41248.1|	male reproductive-related microfibril-associated protein	Macrobrachium rosenbergii	6.41896e-31
TRINITY_DN82252_c1_g1_i1	gi|146432695|gb|ABQ41248.1|	male reproductive-related microfibril-associated protein	Macrobrachium rosenbergii	2.83859e-35
TRINITY_DN12462_c0_g1_i1	gi|170053486|ref|XP_001862696.1|	Histone H3c	Culex quinquefasciatus	1.0612e-56
-	gi|167874005|gb|EDS37388.1|	Histone H3c	Culex quinquefasciatus	-
TRINITY_DN98740_c0_g1_i1	gi|306530847|gb|ADM88556.1|	fatty acid synthase	Litopenaeus vannamei	8.29262e-49
TRINITY_DN98740_c0_g2_i1	gi|306530847|gb|ADM88556.1|	fatty acid synthase	Litopenaeus vannamei	2.6295e-30
TRINITY_DN98790_c0_g1_i1	gi|954187371|gb|KRX00211.1|	Armadillo-type fold	Pseudocohnilembus persalinus	2.1326e-07
TRINITY_DN98735_c0_g1_i1	gi|403358218|gb|EJY78746.1|	ATP-dependent RNA helicase DDX39	Oxytricha trifallax	8.10691e-22
TRINITY_DN98706_c0_g1_i1	gi|298162778|gb|ADI59753.1|	early cuticle protein 5	Callinectes sapidus	1.93671e-19
TRINITY_DN98728_c0_g1_i1	gi|815932147|gb|AKE50480.1|	AMP-activated protein kinase subunit beta	Litopenaeus vannamei	1.40411e-103
TRINITY_DN98782_c0_g1_i1	gi|146163174|ref|XP_001010934.2|	transcription factor BTF3a	Tetrahymena thermophila SB210	9.06307e-36
-	gi|146146131|gb|EAR90689.2|	transcription factor BTF3a	Tetrahymena thermophila SB210	-
TRINITY_DN98720_c0_g1_i1	gi|378556263|gb|AFC17961.1|	O-methyltransferase	Litopenaeus vannamei	2.11066e-89
-	gi|124395896|emb|CAK61410.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN30144_c0_g1_i1	gi|229595528|ref|XP_001030032.3|	peptidase C39 family protein	Tetrahymena thermophila SB210	2.98078e-41
-	gi|225565938|gb|EAR82369.3|	peptidase C39 family protein	Tetrahymena thermophila SB210	-
TRINITY_DN30166_c0_g1_i1	gi|675380890|gb|KFM73792.1|	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2, partial	Stegodyphus mimosarum	1.04373e-18
TRINITY_DN30171_c0_g1_i1	gi|829185883|ref|XP_001021988.2|	sodium/hydrogen exchanger family protein	Tetrahymena thermophila SB210	3.39782e-07
-	gi|586731849|gb|EAS01743.2|	sodium/hydrogen exchanger family protein	Tetrahymena thermophila SB210	-
TRINITY_DN7087_c0_g1_i1	gi|659893311|ref|WP_029939984.1|	4-hydroxybenzoate octaprenyltransferase	Sphingomonas astaxanthinifaciens	4.23042e-12
-	gi|124402798|emb|CAK68267.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124395561|emb|CAK61077.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN7075_c0_g1_i1	gi|298504044|gb|ADI86243.1|	bursicon beta subunit	Homarus gammarus	4.36114e-45
TRINITY_DN7075_c1_g1_i1	gi|161016061|gb|ABX55996.1|	bursicon beta	Carcinus maenas	1.1541e-12
TRINITY_DN38930_c0_g1_i1	gi|146181449|ref|XP_001022775.2|	calmodulin 1	Tetrahymena thermophila SB210	6.80529e-91
-	gi|4033509|sp|P02598.4|CALM_TETPY	ALM_TETPY RecName: Full=Calmodulin; Short=Ca	CALM_TETPY RecName: Full=Calmodulin; Short=CaM	-
-	gi|7441480|pir||S28954	28954 calmodulin - Tetrahymena thermophil	S28954 calmodulin - Tetrahymena thermophila	-
-	gi|217405|dbj|BAA01391.1|	calmodulin	Tetrahymena pyriformis	-
-	gi|146144180|gb|EAS02529.2|	calmodulin 1	Tetrahymena thermophila SB210	-
TRINITY_DN38930_c0_g2_i1	gi|146181449|ref|XP_001022775.2|	calmodulin 1	Tetrahymena thermophila SB210	3.5164e-88
-	gi|4033509|sp|P02598.4|CALM_TETPY	ALM_TETPY RecName: Full=Calmodulin; Short=Ca	CALM_TETPY RecName: Full=Calmodulin; Short=CaM	-
-	gi|7441480|pir||S28954	28954 calmodulin - Tetrahymena thermophil	S28954 calmodulin - Tetrahymena thermophila	-
-	gi|217405|dbj|BAA01391.1|	calmodulin	Tetrahymena pyriformis	-
-	gi|146144180|gb|EAS02529.2|	calmodulin 1	Tetrahymena thermophila SB210	-
-	gi|124416969|emb|CAK81984.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN76097_c0_g1_i1	gi|954190279|gb|KRX03069.1|	Glycoside hydrolase, superfamily	Pseudocohnilembus persalinus	1.98254e-20
TRINITY_DN76097_c1_g1_i1	gi|118380211|ref|XP_001023270.1|	glycosyl hydrolase family 20 beta-N-acetylhexosaminidase family protein	Tetrahymena thermophila SB210	6.57674e-46
-	gi|89305037|gb|EAS03025.1|	glycosyl hydrolase family 20 beta-N-acetylhexosaminidase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN76097_c2_g1_i1	gi|737469612|ref|WP_035449563.1|	glycoside hydrolase family 20	Bacteroides uniformis	1.57579e-09
-	gi|649552659|gb|KDS59227.1|	F5/8 type C domain protein	Bacteroides uniformis str. 3978 T3 i	-
-	gi|124393177|emb|CAK58706.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124393177|emb|CAK58706.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN76057_c0_g1_i1	gi|118384478|ref|XP_001025387.1|	branched-chain-amino-acid aminotransferase	Tetrahymena thermophila SB210	8.54303e-35
-	gi|89307154|gb|EAS05142.1|	branched-chain-amino-acid aminotransferase	Tetrahymena thermophila SB210	-
TRINITY_DN76057_c1_g1_i1	gi|954187112|gb|KRW99959.1|	Aminotransferase, class IV	Pseudocohnilembus persalinus	3.24774e-30
TRINITY_DN76050_c0_g1_i1	gi|954190109|gb|KRX02905.1|	PapD-like protein	Pseudocohnilembus persalinus	3.12331e-22
TRINITY_DN76050_c0_g2_i1	gi|954190109|gb|KRX02905.1|	PapD-like protein	Pseudocohnilembus persalinus	1.33502e-21
TRINITY_DN76037_c0_g1_i1	gi|646711049|gb|KDR16382.1|	Phosphatidylinositol glycan anchor biosynthesis class U protein	Zootermopsis nevadensis	5.76266e-37
TRINITY_DN76027_c0_g1_i1	gi|829183529|ref|XP_001021101.3|	Frag1/DRAM/Sfk1 family protein	Tetrahymena thermophila SB210	1.52868e-10
-	gi|586733317|gb|EAS00856.3|	Frag1/DRAM/Sfk1 family protein	Tetrahymena thermophila SB210	-
TRINITY_DN76027_c0_g2_i1	gi|829183529|ref|XP_001021101.3|	Frag1/DRAM/Sfk1 family protein	Tetrahymena thermophila SB210	9.76402e-07
-	gi|586733317|gb|EAS00856.3|	Frag1/DRAM/Sfk1 family protein	Tetrahymena thermophila SB210	-
-	gi|124426662|emb|CAK91443.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN76022_c1_g1_i1	gi|118388540|ref|XP_001027367.1|	copine protein	Tetrahymena thermophila SB210	4.12448e-47
-	gi|89309137|gb|EAS07125.1|	copine protein	Tetrahymena thermophila SB210	-
-	gi|124426662|emb|CAK91443.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124426662|emb|CAK91443.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN76085_c0_g1_i2	gi|954511230|gb|KRZ39413.1|	Leucine-rich PPR motif-containing protein, mitochondrial	Trichinella pseudospiralis	1.18833e-08
TRINITY_DN76079_c1_g1_i1	gi|483525352|gb|EOB09006.1|	Nucleolar RNA helicase 2, partial	Anas platyrhynchos	3.0774e-45
TRINITY_DN76049_c0_g2_i1	gi|739605545|ref|WP_037462832.1|	integrase, partial	Sinorhizobium fredii	3.03766e-10
TRINITY_DN76003_c1_g1_i1	gi|923123193|ref|XP_013755065.1|	alpha-glucosidase	Thecamonas trahens ATCC 50062	6.12504e-10
-	gi|906559509|gb|KNC52752.1|	alpha-glucosidase	Thecamonas trahens ATCC 50062	-
-	gi|124427795|emb|CAK92571.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN76028_c0_g1_i1	gi|678342157|emb|CDW73081.1|	sterol desaturase family protein	Stylonychia lemnae	1.27362e-48
TRINITY_DN76088_c1_g1_i1	gi|470407427|ref|XP_004336036.1|	MTA70 family protein	Acanthamoeba castellanii str. Neff	3.42586e-42
-	gi|440792815|gb|ELR14023.1|	MTA70 family protein	Acanthamoeba castellanii str. Neff	-
TRINITY_DN76068_c0_g1_i1	gi|146165156|ref|XP_001014489.2|	phospholipase carboxylesterase family protein	Tetrahymena thermophila SB210	4.04869e-13
-	gi|146145575|gb|EAR94244.2|	phospholipase carboxylesterase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN76068_c0_g2_i1	gi|146165156|ref|XP_001014489.2|	phospholipase carboxylesterase family protein	Tetrahymena thermophila SB210	8.71409e-13
-	gi|146145575|gb|EAR94244.2|	phospholipase carboxylesterase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN36712_c0_g1_i1	gi|635364707|emb|CCI46844.1|	unnamed protein product	Albugo candida	1.58272e-23
TRINITY_DN36712_c0_g2_i1	gi|635364707|emb|CCI46844.1|	unnamed protein product	Albugo candida	7.92332e-24
TRINITY_DN97518_c0_g1_i1	gi|551332858|ref|WP_022952295.1|	DNA-binding response regulator	Leucothrix mucor	3.37699e-39
TRINITY_DN97521_c0_g1_i1	gi|118370245|ref|XP_001018324.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	7.62609e-29
-	gi|89300091|gb|EAR98079.1|	Serine/Threonine kinase domain protein	Tetrahymena thermophila SB210	-
-	gi|124430100|emb|CAK94888.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN97592_c0_g1_i1	gi|514682723|ref|XP_004988944.1|	aldehyde reductase	Salpingoeca rosetta	7.37354e-132
-	gi|326433893|gb|EGD79463.1|	aldehyde reductase	Salpingoeca rosetta	-
TRINITY_DN97557_c0_g1_i1	gi|646704139|gb|KDR12477.1|	Peroxidasin, partial	Zootermopsis nevadensis	2.47756e-29
TRINITY_DN97576_c0_g2_i1	gi|861644181|gb|KMQ94599.1|	formin-binding protein 1-like isoform x1 protein, partial	Lasius niger	4.43776e-23
TRINITY_DN7426_c0_g1_i1	gi|646713066|gb|KDR17567.1|	Palmitoyltransferase ZDHHC17	Zootermopsis nevadensis	4.41512e-45
TRINITY_DN7426_c0_g2_i1	gi|646713066|gb|KDR17567.1|	Palmitoyltransferase ZDHHC17	Zootermopsis nevadensis	1.13768e-44
TRINITY_DN28626_c0_g1_i1	gi|494501730|ref|WP_007291191.1|	glucokinase	delta proteobacterium MLMS-1	1.126e-06
-	gi|93456061|gb|EAT06208.1|	Glucokinase	delta proteobacterium MLMS-1	-
TRINITY_DN28662_c0_g1_i1	gi|496382015|ref|WP_009091005.1|	agmatine deiminase	Elizabethkingia anophelis	2.6385e-58
-	gi|365754490|gb|EHM96434.1|	agmatine deiminase	Elizabethkingia anophelis Ag1	-
-	gi|442561063|gb|ELR78290.1|	acetyltransferase, GNAT	Elizabethkingia anophelis R26	-
TRINITY_DN28662_c1_g1_i1	gi|941474054|ref|WP_055131629.1|	agmatine deiminase	Pedobacter sp. Hv1	4.30669e-19
-	gi|941352761|gb|KQC00828.1|	agmatine deiminase	Pedobacter sp. Hv1	-
TRINITY_DN3882_c0_g1_i1	gi|549048319|emb|CCX31892.1|	Similar to 40S ribosomal protein S26E; acc. no. P21772	Pyronema omphalodes CBS 100304	1.40221e-06
-	gi|124424809|emb|CAK89598.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN1259_c0_g1_i1	gi|646700533|gb|KDR10643.1|	Cleavage and polyadenylation specificity factor subunit 1	Zootermopsis nevadensis	4.08012e-55
TRINITY_DN93202_c2_g1_i1	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	1.85063e-07
TRINITY_DN93202_c2_g1_i2	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	1.86519e-07
TRINITY_DN93216_c2_g1_i1	gi|646713383|gb|KDR17757.1|	Golgin subfamily A member 7B	Zootermopsis nevadensis	1.10643e-37
TRINITY_DN93216_c2_g1_i2	gi|646713383|gb|KDR17757.1|	Golgin subfamily A member 7B	Zootermopsis nevadensis	2.32755e-60
TRINITY_DN93216_c2_g1_i4	gi|646713383|gb|KDR17757.1|	Golgin subfamily A member 7B	Zootermopsis nevadensis	8.885e-62
TRINITY_DN93216_c4_g1_i1	gi|675388520|gb|KFM81417.1|	Ubiquitin-protein ligase E3A, partial	Stegodyphus mimosarum	0.0
TRINITY_DN93216_c4_g1_i2	gi|646722940|gb|KDR23734.1|	Ubiquitin-protein ligase E3A	Zootermopsis nevadensis	0.0
TRINITY_DN93216_c4_g1_i3	gi|646722940|gb|KDR23734.1|	Ubiquitin-protein ligase E3A	Zootermopsis nevadensis	0.0
TRINITY_DN93216_c4_g1_i4	gi|675388520|gb|KFM81417.1|	Ubiquitin-protein ligase E3A, partial	Stegodyphus mimosarum	0.0
TRINITY_DN93216_c4_g1_i5	gi|675388520|gb|KFM81417.1|	Ubiquitin-protein ligase E3A, partial	Stegodyphus mimosarum	1.217e-141
TRINITY_DN93216_c4_g1_i6	gi|646722940|gb|KDR23734.1|	Ubiquitin-protein ligase E3A	Zootermopsis nevadensis	0.0
TRINITY_DN93216_c4_g1_i7	gi|646722940|gb|KDR23734.1|	Ubiquitin-protein ligase E3A	Zootermopsis nevadensis	0.0
TRINITY_DN93221_c2_g1_i1	gi|675380290|gb|KFM73192.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	6.83314e-09
TRINITY_DN93221_c3_g1_i1	gi|675371336|gb|KFM64238.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	8.51816e-19
TRINITY_DN93263_c2_g1_i1	gi|930670942|gb|KPJ11745.1|	Alpha-tocopherol transfer protein-like	Papilio machaon	4.53843e-42
TRINITY_DN93263_c2_g1_i2	gi|952511650|gb|KRT78512.1|	CRAL-TRIO domain containing protein	Oryctes borbonicus	1.5953e-94
TRINITY_DN93263_c2_g1_i4	gi|158300450|ref|XP_320369.4|	AGAP012165-PA	Anopheles gambiae str. PEST	2.83986e-40
-	gi|157013165|gb|EAA43295.4|	AGAP012165-PA	Anopheles gambiae str. PEST	-
