Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
-	gi|160395522|sp|A7MB73.1|GT253_BOVIN	T253_BOVIN RecName: Full=Probable inactive glycosyltransferase 25 family member 3; AltName: Full=Cerebral endothelial cell adhesion molecule; Flags: Precurso	GT253_BOVIN RecName: Full=Probable inactive glycosyltransferase 25 family member 3; AltName: Full=Cerebral endothelial cell adhesion molecule; Flags: Precursor	-
-	gi|154425666|gb|AAI51374.1|	CERCAM protein	Bos taurus	-
TRINITY_DN92229_c3_g1_i1	gi|358442122|gb|AEU11366.1|	Broad-complex protein isoform 4	Penaeus monodon	4.32841e-43
TRINITY_DN92229_c3_g1_i2	gi|358442122|gb|AEU11366.1|	Broad-complex protein isoform 4	Penaeus monodon	4.32084e-43
TRINITY_DN92215_c0_g1_i2	gi|125901787|gb|ABN58714.1|	pol-like protein	Biomphalaria glabrata	3.7819e-64
TRINITY_DN75160_c0_g1_i1	gi|325960711|gb|ADZ46233.1|	anti-lipopolysaccharide factor 3	Eriocheir sinensis	6.43898e-30
TRINITY_DN75197_c2_g1_i1	gi|400530840|gb|AFP86571.1|	glycosyltransferase, partial	Syngnathus fuscus	2.31435e-11
TRINITY_DN75106_c1_g1_i1	gi|342326187|gb|AEL23009.1|	protein kinase C-binding protein 1	Cherax quadricarinatus	4.11908e-38
TRINITY_DN75116_c0_g1_i1	gi|405965541|gb|EKC30907.1|	Splicing factor, arginine/serine-rich 7	Crassostrea gigas	1.16229e-17
TRINITY_DN75112_c0_g1_i1	gi|332021625|gb|EGI61984.1|	DEP domain-containing protein 5	Acromyrmex echinatior	1.27394e-53
TRINITY_DN75198_c1_g1_i1	gi|646712656|gb|KDR17352.1|	WD repeat-containing protein 19	Zootermopsis nevadensis	2.9346e-15
TRINITY_DN75175_c0_g1_i1	gi|158187814|gb|ABW23196.1|	ribosomal protein rplp1	Arenicola marina	1.93404e-14
TRINITY_DN75196_c0_g1_i1	gi|677442070|gb|KFQ38186.1|	Thioredoxin domain-containing protein 16, partial	Mesitornis unicolor	4.17169e-08
TRINITY_DN8930_c0_g1_i1	gi|914558422|gb|KOB66630.1|	Pnuts protein	Operophtera brumata	5.5448e-39
TRINITY_DN8930_c0_g2_i1	gi|914558422|gb|KOB66630.1|	Pnuts protein	Operophtera brumata	5.5448e-39
TRINITY_DN18098_c0_g1_i1	gi|166014131|gb|ABY77968.1|	tetraspanin-like protein CD9	Fenneropenaeus chinensis	8.19958e-74
TRINITY_DN80314_c2_g1_i1	gi|946592001|gb|KRG03436.1|	LOW QUALITY PROTEIN: uncharacterized protein Dmoj_GI17886	Drosophila mojavensis	2.88972e-08
TRINITY_DN80314_c3_g1_i1	gi|157133855|ref|XP_001663042.1|	AAEL012910-PA	Aedes aegypti	2.37823e-23
-	gi|108870666|gb|EAT34891.1|	AAEL012910-PA	Aedes aegypti	-
TRINITY_DN80374_c0_g1_i1	gi|646724119|gb|KDR24490.1|	Photoreceptor-specific nuclear receptor	Zootermopsis nevadensis	3.45879e-43
TRINITY_DN80372_c1_g1_i1	gi|930658229|gb|KPJ00435.1|	Bromodomain-containing protein 8	Papilio xuthus	2.88467e-31
TRINITY_DN80317_c1_g1_i1	gi|675389295|gb|KFM82192.1|	Transmembrane protein 42, partial	Stegodyphus mimosarum	8.40889e-22
-	gi|930673054|gb|KPJ13602.1|	Microsomal glutathione S-transferase 1	Papilio machaon	-
TRINITY_DN80367_c0_g1_i1	gi|938078627|gb|KPP74826.1|	selenoprotein O-like, partial	Scleropages formosus	1.24091e-59
TRINITY_DN80367_c0_g2_i1	gi|938078627|gb|KPP74826.1|	selenoprotein O-like, partial	Scleropages formosus	2.81446e-37
TRINITY_DN80325_c1_g1_i1	gi|675372779|gb|KFM65681.1|	Attractin-like protein 1, partial	Stegodyphus mimosarum	8.33569e-28
TRINITY_DN80334_c1_g2_i1	gi|646708457|gb|KDR14769.1|	39S ribosomal protein L32, mitochondrial	Zootermopsis nevadensis	2.6799e-24
TRINITY_DN80320_c0_g1_i1	gi|954601190|gb|KRZ78133.1|	Retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM	Trichinella papuae	1.21943e-12
TRINITY_DN80320_c0_g1_i3	gi|642041844|emb|CDQ93435.1|	unnamed protein product	Oncorhynchus mykiss	1.45716e-16
TRINITY_DN80303_c0_g2_i1	gi|940000433|gb|KPW26640.1|	IS1 transposase InsAB	Pseudomonas syringae pv. aceris	1.3064e-12
-	gi|940065799|gb|KPW87949.1|	IS1 transposase InsAB	Pseudomonas congelans	-
-	gi|940067643|gb|KPW89565.1|	IS1 transposase InsAB	Pseudomonas syringae pv. coryli	-
-	gi|940150424|gb|KPX65890.1|	IS1 transposase InsAB	Pseudomonas syringae pv. lapsa	-
-	gi|940253275|gb|KPY61672.1|	IS1 transposase InsAB	Pseudomonas syringae pv. solidagae	-
-	gi|940261389|gb|KPY69195.1|	IS1 transposase InsAB	Pseudomonas syringae pv. syringae	-
TRINITY_DN56766_c0_g1_i1	gi|170053011|ref|XP_001862481.1|	p31A	Culex quinquefasciatus	2.61831e-23
-	gi|167873703|gb|EDS37086.1|	p31A	Culex quinquefasciatus	-
TRINITY_DN56797_c0_g1_i1	gi|10039641|gb|AAG12204.1|AF287482_5	F287482_5 Orf122	Chlorobaculum tepidum	2.37846e-15
TRINITY_DN56774_c0_g1_i1	gi|922888439|gb|KOO53725.1|	dihydrolipoamide dehydrogenase	Chrysochromulina sp. CCMP291	9.69485e-13
TRINITY_DN56776_c0_g1_i1	gi|123491434|ref|XP_001325843.1|	helicase	Trichomonas vaginalis G3	1.20315e-13
TRINITY_DN70307_c0_g1_i1	gi|4630799|dbj|BAA76954.1|	human Ku80 autoantigen homologue	Xenopus laevis	2.2049e-13
TRINITY_DN70372_c0_g2_i1	gi|675387896|gb|KFM80793.1|	Multidrug resistance-associated protein 7, partial	Stegodyphus mimosarum	3.69477e-08
TRINITY_DN70398_c0_g1_i1	gi|298162778|gb|ADI59753.1|	early cuticle protein 5	Callinectes sapidus	2.48804e-16
TRINITY_DN70311_c0_g1_i1	gi|861621369|gb|KMQ87501.1|	enzymatic polyprotein endonuclease reverse	Lasius niger	6.59299e-30
TRINITY_DN70311_c0_g2_i1	gi|861621369|gb|KMQ87501.1|	enzymatic polyprotein endonuclease reverse	Lasius niger	6.59299e-30
TRINITY_DN6035_c0_g1_i1	gi|662179288|gb|AIE45535.1|	FreD	Penaeus monodon	3.06841e-23
TRINITY_DN48842_c0_g2_i1	gi|190339548|gb|AAI63615.1|	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 5	Danio rerio	1.36505e-10
TRINITY_DN48880_c0_g1_i1	gi|675364677|gb|KFM57579.1|	Rho-associated protein kinase 2, partial	Stegodyphus mimosarum	1.4468e-37
TRINITY_DN68103_c0_g1_i1	gi|121512030|gb|ABM55466.1|	ribosomal protein L35	Xenopsylla cheopis	3.93609e-35
-	gi|679212742|gb|KFW93562.1|	Apolipoprotein D	Phalacrocorax carbo	-
TRINITY_DN68120_c1_g1_i1	gi|675363777|gb|KFM56679.1|	DCC-interacting protein 13-alpha, partial	Stegodyphus mimosarum	6.24419e-20
TRINITY_DN68195_c1_g1_i1	gi|646689254|gb|KDR06527.1|	Molybdenum cofactor sulfurase	Zootermopsis nevadensis	2.80048e-24
TRINITY_DN81569_c0_g2_i1	gi|546302979|ref|XP_005711878.1|	unnamed protein product	Chondrus crispus	3.0748e-08
-	gi|507108214|emb|CDF32213.1|	unnamed protein product	Chondrus crispus	-
TRINITY_DN81571_c0_g1_i1	gi|861615053|gb|KMQ86012.1|	nuclease harbi1-like protein	Lasius niger	1.32959e-26
TRINITY_DN81574_c0_g1_i1	gi|486137957|gb|AGK89908.1|	nicotinic acetylcholine receptor subunit alpha 3	Pandalopsis japonica	1.01483e-50
TRINITY_DN81574_c2_g1_i1	gi|486137957|gb|AGK89908.1|	nicotinic acetylcholine receptor subunit alpha 3	Pandalopsis japonica	4.64587e-25
TRINITY_DN81585_c0_g1_i1	gi|646720870|gb|KDR22453.1|	PHD finger protein 12	Zootermopsis nevadensis	9.42334e-82
TRINITY_DN81592_c0_g1_i1	gi|3660667|gb|AAC61691.1|	inositol 1,4,5-trisphosphate receptor	Panulirus argus	3.60053e-85
TRINITY_DN81557_c0_g1_i1	gi|195997687|ref|XP_002108712.1|	L27a	Trichoplax adhaerens	2.235e-46
-	gi|190589488|gb|EDV29510.1|	L27a	Trichoplax adhaerens	-
TRINITY_DN81557_c0_g2_i1	gi|195997687|ref|XP_002108712.1|	L27a	Trichoplax adhaerens	1.1336e-61
-	gi|190589488|gb|EDV29510.1|	L27a	Trichoplax adhaerens	-
TRINITY_DN81517_c0_g1_i1	gi|740196436|ref|WP_038038395.1|	daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein	Thermorudis peleae	5.65493e-09
-	gi|307206279|gb|EFN84344.1|	Monocarboxylate transporter 12	Harpegnathos saltator	-
TRINITY_DN81596_c0_g1_i1	gi|307172379|gb|EFN63845.1|	Voltage-dependent calcium channel type D subunit alpha-1	Camponotus floridanus	1.0229e-64
TRINITY_DN81596_c0_g2_i1	gi|26324133|gb|AAN77378.1|	L-type calcium channel alpha subunit	Porcellio scaber	3.25739e-31
TRINITY_DN81596_c2_g1_i1	gi|374095292|gb|AEY84936.1|	voltage-dependent L-type calcium channel alpha-1 subunit, partial	Cancer borealis	1.35114e-08
TRINITY_DN81596_c2_g2_i1	gi|374095292|gb|AEY84936.1|	voltage-dependent L-type calcium channel alpha-1 subunit, partial	Cancer borealis	1.03569e-70
TRINITY_DN81596_c3_g1_i1	gi|374095292|gb|AEY84936.1|	voltage-dependent L-type calcium channel alpha-1 subunit, partial	Cancer borealis	2.69073e-36
TRINITY_DN81596_c4_g1_i1	gi|374095292|gb|AEY84936.1|	voltage-dependent L-type calcium channel alpha-1 subunit, partial	Cancer borealis	3.59216e-45
TRINITY_DN81596_c5_g1_i1	gi|374095292|gb|AEY84936.1|	voltage-dependent L-type calcium channel alpha-1 subunit, partial	Cancer borealis	2.29301e-31
TRINITY_DN81555_c0_g1_i1	gi|799368377|gb|AKA64754.1|	C-type lectin 4	Litopenaeus vannamei	1.83456e-37
TRINITY_DN81551_c0_g1_i1	gi|470428843|ref|XP_004338131.1|	glnglu non-discriminatory tRNA synthetase, partial	Acanthamoeba castellanii str. Neff	5.31341e-29
-	gi|440794977|gb|ELR16118.1|	glnglu non-discriminatory tRNA synthetase, partial	Acanthamoeba castellanii str. Neff	-
TRINITY_DN81534_c0_g1_i1	gi|541044063|gb|ERG83012.1|	60s ribosomal protein l26	Ascaris suum	5.04836e-36
TRINITY_DN81568_c2_g1_i1	gi|675368932|gb|KFM61834.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	5.45751e-07
TRINITY_DN81552_c0_g1_i1	gi|68534846|gb|AAH99211.1|	Ascc3l1 protein	Rattus norvegicus	2.40743e-39
TRINITY_DN81506_c0_g1_i1	gi|861581438|gb|KMQ82174.1|	reverse transcriptase	Lasius niger	4.27472e-12
TRINITY_DN16998_c0_g1_i1	gi|646709978|gb|KDR15617.1|	Calcium-dependent secretion activator	Zootermopsis nevadensis	2.80617e-19
TRINITY_DN16979_c1_g1_i1	gi|407930678|gb|AFU51810.1|	tumor necrosis factor receptor-associated factor 6	Fenneropenaeus chinensis	2.51607e-14
TRINITY_DN69584_c1_g1_i1	gi|646702233|gb|KDR11567.1|	F-box/LRR-repeat protein 2	Zootermopsis nevadensis	9.65698e-11
TRINITY_DN69588_c1_g1_i1	gi|646698337|gb|KDR09564.1|	Potassium channel subfamily K member 9	Zootermopsis nevadensis	1.35514e-44
TRINITY_DN69061_c0_g1_i1	gi|820809572|gb|KKX46763.1|	NAD-dependent epimerase	Sphingobacterium sp. IITKGP-BTPF85	4.81166e-11
TRINITY_DN69061_c1_g1_i1	gi|754993111|ref|WP_042347646.1|	NAD-dependent epimerase	Capnocytophaga canimorsus	2.12792e-29
-	gi|124473454|sp|A0BV78.1|DRE21_PARTE	RE21_PARTE RecName: Full=Anamorsin homolog 1; AltName: Full=Fe-S cluster assembly protein DRE2 homolog 	DRE21_PARTE RecName: Full=Anamorsin homolog 1; AltName: Full=Fe-S cluster assembly protein DRE2 homolog 1	-
TRINITY_DN69024_c0_g1_i1	gi|166240428|ref|XP_639345.2|	Yip1 domain-containing protein	Dictyostelium discoideum AX4	8.91825e-09
-	gi|187661967|sp|Q54RZ2.2|YIPF6_DICDI	IPF6_DICDI RecName: Full=Protein YIPF6 homolo	YIPF6_DICDI RecName: Full=Protein YIPF6 homolog	-
-	gi|165988593|gb|EAL65992.2|	Yip1 domain-containing protein	Dictyostelium discoideum AX4	-
TRINITY_DN69077_c1_g1_i1	gi|258617510|gb|ACV83772.1|	protein phosphatase 2C	Miamiensis avidus	2.16538e-09
TRINITY_DN69019_c0_g1_i1	gi|157131447|ref|XP_001655850.1|	AAEL012099-PA	Aedes aegypti	6.1875e-13
-	gi|108871521|gb|EAT35746.1|	AAEL012099-PA	Aedes aegypti	-
TRINITY_DN69028_c0_g1_i1	gi|67907322|gb|AAY82901.1|	type-a pre-proallatostatin	Macrobrachium rosenbergii	3.3267e-21
TRINITY_DN84359_c0_g1_i1	gi|950779817|gb|KRT08433.1|	uncharacterized protein Dpse_GA18769, isoform C	Drosophila pseudoobscura pseudoobscura	2.97519e-16
TRINITY_DN84359_c1_g1_i1	gi|675382435|gb|KFM75332.1|	Transmembrane protein 104, partial	Stegodyphus mimosarum	2.23947e-19
TRINITY_DN84315_c0_g2_i1	gi|225711072|gb|ACO11382.1|	ACN9 protein homolog, mitochondrial precursor	Caligus rogercresseyi	2.05857e-27
TRINITY_DN84340_c0_g1_i1	gi|675378065|gb|KFM70967.1|	Transcription elongation factor SPT5, partial	Stegodyphus mimosarum	6.87814e-60
TRINITY_DN84353_c0_g1_i1	gi|646709127|gb|KDR15146.1|	Importin-11	Zootermopsis nevadensis	8.8544e-105
TRINITY_DN84342_c0_g1_i1	gi|646699271|gb|KDR09977.1|	4-aminobutyrate aminotransferase, mitochondrial	Zootermopsis nevadensis	0.0
TRINITY_DN84311_c1_g1_i2	gi|195111294|ref|XP_002000214.1|	GI22647	Drosophila mojavensis	1.7203e-07
TRINITY_DN84346_c0_g1_i1	gi|646713873|gb|KDR18049.1|	Transcription factor E2F4	Zootermopsis nevadensis	4.58283e-30
TRINITY_DN84324_c2_g1_i1	gi|674595816|emb|CDS25385.1|	tubby	Hymenolepis microstoma	1.198e-09
TRINITY_DN84391_c1_g1_i1	gi|646715436|gb|KDR19048.1|	Tyrosine-protein phosphatase 10D, partial	Zootermopsis nevadensis	0.0
TRINITY_DN84360_c0_g2_i1	gi|568251735|gb|ETN61190.1|	mfs transporter	Anopheles darlingi	4.69704e-09
TRINITY_DN84360_c1_g1_i1	gi|675378039|gb|KFM70941.1|	Organic cation transporter 1, partial	Stegodyphus mimosarum	2.89318e-19
TRINITY_DN84323_c2_g1_i1	gi|16903179|gb|AAK61417.1|	transposase	Ceratitis rosa	7.84965e-10
TRINITY_DN84309_c0_g1_i1	gi|47221444|emb|CAF97362.1|	unnamed protein product, partial	Tetraodon nigroviridis	4.11433e-35
TRINITY_DN84381_c1_g1_i1	gi|828153228|ref|WP_047244888.1|	carbohydrate kinase	Maribacter thermophilus	3.88399e-42
TRINITY_DN84381_c2_g1_i1	gi|949097871|gb|KRO86172.1|	carbohydrate kinase, partial	Cryomorphaceae bacterium BACL7 MAG-121220-bin8	2.23196e-13
TRINITY_DN84381_c3_g1_i1	gi|942690044|ref|WP_055394721.1|	carbohydrate kinase	Flagellimonas sp. DK169	2.87147e-27
-	gi|941933139|gb|KQC30161.1|	carbohydrate kinase	Flagellimonas sp. DK169	-
TRINITY_DN42732_c0_g1_i1	gi|646702418|gb|KDR11630.1|	E3 ubiquitin-protein ligase hyd	Zootermopsis nevadensis	1.09845e-32
TRINITY_DN42708_c0_g1_i1	gi|514680447|ref|XP_004987811.1|	retinaldehyde dehydrogenase	Salpingoeca rosetta	3.76374e-35
-	gi|326435556|gb|EGD81126.1|	retinaldehyde dehydrogenase	Salpingoeca rosetta	-
TRINITY_DN42708_c0_g2_i1	gi|514680447|ref|XP_004987811.1|	retinaldehyde dehydrogenase	Salpingoeca rosetta	6.40477e-30
-	gi|326435556|gb|EGD81126.1|	retinaldehyde dehydrogenase	Salpingoeca rosetta	-
TRINITY_DN17379_c0_g1_i1	gi|646708876|gb|KDR15023.1|	Low-density lipoprotein receptor-related protein	Zootermopsis nevadensis	2.72105e-20
TRINITY_DN76433_c0_g2_i1	gi|239793600|dbj|BAH72909.1|	ACYPI008157	Acyrthosiphon pisum	2.72518e-27
TRINITY_DN76484_c2_g1_i1	gi|646706155|gb|KDR13533.1|	Octopamine receptor beta-2R	Zootermopsis nevadensis	1.18962e-44
TRINITY_DN76447_c0_g1_i1	gi|83939666|gb|ABC48600.1|	ribosomal protein L8	Litopenaeus vannamei	1.55794e-151
TRINITY_DN76447_c0_g2_i1	gi|83939666|gb|ABC48600.1|	ribosomal protein L8	Litopenaeus vannamei	1.11674e-99
TRINITY_DN76443_c0_g1_i1	gi|646718995|gb|KDR21266.1|	Inactive phospholipase C-like protein 2	Zootermopsis nevadensis	4.74312e-19
TRINITY_DN76450_c2_g1_i1	gi|442615226|ref|NP_001138161.2|	uncharacterized protein Dmel_CG42265, isoform E	Drosophila melanogaster	5.68161e-10
-	gi|440216455|gb|ACL82893.2|	uncharacterized protein Dmel_CG42265, isoform E	Drosophila melanogaster	-
TRINITY_DN76450_c4_g1_i1	gi|675377329|gb|KFM70231.1|	Otopetrin-2, partial	Stegodyphus mimosarum	5.02167e-12
TRINITY_DN3407_c0_g1_i1	gi|170572224|ref|XP_001892030.1|	Tubulin beta chain	Brugia malayi	1.65074e-49
-	gi|671416304|emb|CDQ05003.1|	Protein Bm8748, isoform b, partial	Brugia malayi	-
-	gi|671416305|emb|CDQ05004.1|	Protein Bm8748, isoform c, partial	Brugia malayi	-
TRINITY_DN96210_c0_g1_i1	gi|930672868|gb|KPJ13436.1|	PAX-interacting protein 1	Papilio machaon	2.59846e-06
TRINITY_DN96246_c0_g1_i1	gi|558633447|gb|AHA83582.1|	C-type lectin	Marsupenaeus japonicus	7.68826e-19
TRINITY_DN96230_c0_g1_i1	gi|170047798|ref|XP_001851396.1|	vacuolar protein sorting 13D	Culex quinquefasciatus	5.13402e-24
-	gi|167870083|gb|EDS33466.1|	vacuolar protein sorting 13D	Culex quinquefasciatus	-
TRINITY_DN96251_c0_g1_i1	gi|444299464|dbj|BAM76968.1|	dual oxidase	Marsupenaeus japonicus	1.52322e-34
TRINITY_DN15181_c0_g1_i1	gi|170040416|ref|XP_001847996.1|	internalin A	Culex quinquefasciatus	7.81003e-27
-	gi|167863954|gb|EDS27337.1|	internalin A	Culex quinquefasciatus	-
TRINITY_DN15137_c0_g1_i1	gi|675377377|gb|KFM70279.1|	Methyltransferase-like protein 17, mitochondrial, partial	Stegodyphus mimosarum	6.00555e-37
TRINITY_DN15170_c0_g1_i1	gi|110645007|gb|ABG81339.1|	actin	Chilodonella uncinata	4.35351e-39
-	gi|162708057|gb|ABY19596.1|	actin	Chilodonella uncinata	-
-	gi|319443377|pdb|2XZM|V	 Chain V, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	V Chain V, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 1	-
-	gi|319443412|pdb|2XZN|V	 Chain V, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	V Chain V, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 2	-
-	gi|524933493|pdb|4BPE|V	 Chain V, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	V Chain V, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 1	-
-	gi|524933545|pdb|4BPN|V	 Chain V, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	V Chain V, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 2	-
-	gi|524933585|pdb|4BPO|V	 Chain V, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	V Chain V, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 3	-
-	gi|524933627|pdb|4BPP|V	 Chain V, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	V Chain V, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 4	-
TRINITY_DN15141_c0_g1_i1	gi|675371954|gb|KFM64856.1|	Slit-like protein, partial	Stegodyphus mimosarum	6.96415e-96
TRINITY_DN15141_c0_g2_i1	gi|675371954|gb|KFM64856.1|	Slit-like protein, partial	Stegodyphus mimosarum	6.96415e-96
TRINITY_DN89233_c0_g1_i1	gi|646693425|gb|KDR07697.1|	Proton-coupled amino acid transporter 4	Zootermopsis nevadensis	5.60843e-94
TRINITY_DN89277_c0_g2_i1	gi|4521269|dbj|BAA76304.1|	endonuclease and reverse transcriptase-like protein	Bombyx mori	4.45645e-13
TRINITY_DN89277_c0_g2_i2	gi|4521269|dbj|BAA76304.1|	endonuclease and reverse transcriptase-like protein	Bombyx mori	4.4307e-13
TRINITY_DN89235_c0_g1_i1	gi|827200000|gb|AKJ74864.1|	bursicon alpha subunit	Penaeus monodon	5.09474e-74
TRINITY_DN89291_c0_g1_i1	gi|260594183|gb|ACX46386.1|	prepro-calcitonin-like diuretic hormone	Homarus americanus	1.17241e-18
TRINITY_DN89291_c0_g2_i1	gi|260594183|gb|ACX46386.1|	prepro-calcitonin-like diuretic hormone	Homarus americanus	1.17241e-18
TRINITY_DN89231_c0_g1_i1	gi|557136718|gb|AGZ89666.1|	glutathione S-transferase	Palaemon carinicauda	1.89262e-78
TRINITY_DN89256_c0_g2_i1	gi|646722127|gb|KDR23230.1|	Programmed cell death 6-interacting protein	Zootermopsis nevadensis	9.49946e-156
TRINITY_DN89275_c3_g1_i1	gi|952540980|gb|KRT85973.1|	PDZ domain-containing protein, partial	Oryctes borbonicus	3.60568e-27
TRINITY_DN89275_c3_g1_i2	gi|952540980|gb|KRT85973.1|	PDZ domain-containing protein, partial	Oryctes borbonicus	1.27122e-56
TRINITY_DN89248_c0_g1_i1	gi|293652146|gb|ADE60733.1|	myosin essential light chain	Eriocheir sinensis	1.17252e-89
TRINITY_DN89248_c0_g1_i2	gi|293652146|gb|ADE60733.1|	myosin essential light chain	Eriocheir sinensis	5.7376e-88
TRINITY_DN89205_c1_g1_i1	gi|4586367|dbj|BAA33720.1|	EDTP(egg derived tyrosine phosphatase)	Sarcophaga peregrina	6.26858e-85
TRINITY_DN89214_c0_g1_i6	gi|158288293|ref|XP_310169.4|	AGAP009523-PA	Anopheles gambiae str. PEST	1.78083e-175
-	gi|157019180|gb|EAA05922.5|	AGAP009523-PA	Anopheles gambiae str. PEST	-
TRINITY_DN89217_c0_g1_i1	gi|675378979|gb|KFM71881.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	7.88166e-11
TRINITY_DN89217_c4_g1_i3	gi|646721423|gb|KDR22771.1|	UDP-glucuronosyltransferase 2C1, partial	Zootermopsis nevadensis	3.43585e-87
TRINITY_DN89217_c4_g1_i4	gi|646721423|gb|KDR22771.1|	UDP-glucuronosyltransferase 2C1, partial	Zootermopsis nevadensis	4.39286e-87
TRINITY_DN89217_c4_g2_i2	gi|506968565|gb|AGM32626.1|	glucosyl/glucuronosyl transferase, partial	Coptotermes formosanus	3.00517e-11
TRINITY_DN89217_c4_g2_i4	gi|646718153|gb|KDR20744.1|	UDP-glucuronosyltransferase 2B1	Zootermopsis nevadensis	1.88856e-82
TRINITY_DN89217_c4_g2_i5	gi|915656587|gb|KOC60177.1|	Ecdysteroid UDP-glucosyltransferase	Habropoda laboriosa	3.38818e-19
TRINITY_DN89286_c0_g1_i1	gi|568249412|gb|ETN59216.1|	Protein fat-free	Anopheles darlingi	2.38732e-47
TRINITY_DN89286_c0_g2_i1	gi|568249412|gb|ETN59216.1|	Protein fat-free	Anopheles darlingi	8.30068e-30
TRINITY_DN89286_c1_g1_i1	gi|646697390|gb|KDR09124.1|	Fat-free-like protein	Zootermopsis nevadensis	8.27522e-49
TRINITY_DN89286_c1_g1_i2	gi|646697390|gb|KDR09124.1|	Fat-free-like protein	Zootermopsis nevadensis	3.94592e-16
TRINITY_DN89215_c1_g1_i1	gi|158289940|ref|XP_311553.4|	AGAP010394-PA	Anopheles gambiae str. PEST	2.26946e-159
-	gi|157018400|gb|EAA07199.5|	AGAP010394-PA	Anopheles gambiae str. PEST	-
TRINITY_DN89215_c1_g1_i2	gi|934154802|gb|KPM05285.1|	patched domain-containing protein 3-like protein	Sarcoptes scabiei	2.67379e-62
TRINITY_DN89215_c2_g1_i1	gi|930649250|gb|KPI91598.1|	Patched domain-containing protein 3	Papilio xuthus	0.0
TRINITY_DN89215_c2_g1_i3	gi|930649250|gb|KPI91598.1|	Patched domain-containing protein 3	Papilio xuthus	0.0
TRINITY_DN89215_c4_g1_i1	gi|646705053|gb|KDR12954.1|	Charged multivesicular body protein 4b	Zootermopsis nevadensis	7.55846e-73
TRINITY_DN89243_c1_g1_i1	gi|925175920|gb|ALC79579.1|	chitin-binding protein, partial	Cherax quadricarinatus	3.18417e-06
TRINITY_DN89294_c1_g1_i1	gi|224002793|ref|XP_002291068.1|	chromate transporter	Thalassiosira pseudonana CCMP1335	1.91703e-19
-	gi|220972844|gb|EED91175.1|	chromate transporter, partial	Thalassiosira pseudonana CCMP1335	-
TRINITY_DN89211_c0_g1_i1	gi|646693425|gb|KDR07697.1|	Proton-coupled amino acid transporter 4	Zootermopsis nevadensis	2.46511e-94
TRINITY_DN89245_c1_g3_i1	gi|675365868|gb|KFM58770.1|	PR domain zinc finger protein 10, partial	Stegodyphus mimosarum	4.21446e-52
TRINITY_DN89282_c0_g1_i1	gi|296042341|gb|ADG85660.1|	lectin B isoform 3	Marsupenaeus japonicus	1.22227e-09
TRINITY_DN89282_c0_g1_i2	gi|296042341|gb|ADG85660.1|	lectin B isoform 3	Marsupenaeus japonicus	1.2205e-09
TRINITY_DN89282_c0_g1_i3	gi|563617136|gb|AHB62786.1|	LDLa domain-containing C-type lectin	Eriocheir sinensis	7.49802e-11
TRINITY_DN89282_c0_g1_i4	gi|563617136|gb|AHB62786.1|	LDLa domain-containing C-type lectin	Eriocheir sinensis	1.56554e-10
TRINITY_DN89209_c1_g1_i1	gi|114051992|ref|NP_001039411.1|	mitotic spindle assembly checkpoint protein MAD2B	Bos taurus	6.77295e-49
-	gi|122136068|sp|Q2KIP7.1|MD2L2_BOVIN	D2L2_BOVIN RecName: Full=Mitotic spindle assembly checkpoint protein MAD2B; AltName: Full=Mitotic arrest deficient 2-like protein 2; Short=MAD2-like protein 	MD2L2_BOVIN RecName: Full=Mitotic spindle assembly checkpoint protein MAD2B; AltName: Full=Mitotic arrest deficient 2-like protein 2; Short=MAD2-like protein 2	-
